Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBins,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
43.0,7,0.0,2,1,0,-0.15965345678799658,0,4,True,False,False,True,False
34.0,9,106937.05,2,1,0,0.6639949969087953,0,1,False,True,False,True,False
59.0,3,170331.37,1,1,1,-1.1810339771129095,0,1,False,True,False,False,True
32.0,1,114510.85,1,1,1,0.4530354651767982,0,1,False,True,False,True,False
39.0,5,0.0,2,1,1,0.5182390013549574,0,1,True,False,False,False,True
32.0,3,107594.11,2,1,1,0.04045725125512059,0,1,False,False,True,False,True
39.0,2,81273.13,1,1,1,-1.4149529021183602,0,3,False,False,True,False,True
32.0,7,169399.6,1,1,0,-0.6634602809966101,0,0,False,False,True,True,False
25.0,6,0.0,2,1,1,-0.37788559031101426,0,2,False,False,True,False,True
45.0,1,187841.99,2,1,1,0.8196136859179831,0,1,True,False,False,True,False
30.0,0,0.0,2,1,0,1.0588061731862153,0,0,True,False,False,False,True
57.0,8,126776.3,2,1,1,0.5600692860413943,0,4,False,False,True,True,False
34.0,9,126436.29,1,1,0,1.289538389911001,1,0,False,False,True,False,True
41.0,1,101960.74,1,1,1,0.40789448863422356,0,2,True,False,False,False,True
58.0,3,0.0,2,0,1,-1.1702835751683742,0,0,True,False,False,False,True
38.91,3,0.0,2,0,1,1.4163937588605433,0,2,False,False,True,False,True
45.0,2,150842.93,1,0,1,-1.700127471896294,1,1,False,True,False,True,False
50.0,9,102535.57,1,1,1,1.555497418280739,0,1,True,False,False,True,False
29.0,9,99027.61,2,1,0,-1.5502266341194986,0,0,False,True,False,True,False
38.91,9,0.0,2,1,1,1.7285212798282117,0,1,True,False,False,False,True
33.0,3,0.0,1,1,1,1.5320233105845649,0,1,False,False,True,True,False
42.0,9,87271.41,2,1,0,1.2603965113046451,0,0,False,True,False,True,False
38.91,8,102742.91,2,1,1,1.5519571916144694,0,0,False,True,False,True,False
34.0,2,40105.51,2,0,1,-0.8099462668026702,0,1,False,True,False,False,True
29.0,2,152265.43,1,1,0,-1.1491660248562212,0,1,True,False,False,True,False
42.0,4,141947.67,1,1,1,-1.5561755851720922,0,4,False,False,True,False,True
75.0,1,106307.91,2,0,1,0.23194371047755363,0,1,False,True,False,True,False
31.0,0,107884.81,2,1,1,1.4502033669429384,0,1,False,True,False,False,True
31.0,1,125013.72,1,1,1,1.5227174129337917,0,4,False,True,False,False,True
35.0,7,58469.37,2,1,1,1.2584272069677178,0,2,False,True,False,False,True
39.0,8,0.0,1,0,1,-1.3750220179857648,0,3,True,False,False,True,False
45.0,10,117231.63,3,1,1,0.38761439259903685,1,3,False,True,False,False,True
35.0,4,152390.26,1,1,0,0.4874731639669181,0,0,False,False,True,False,True
38.91,2,34013.63,1,1,0,-1.4001555580251883,0,1,False,False,True,True,False
39.0,2,0.0,3,0,0,1.531281669701828,1,2,False,False,True,True,False
50.0,9,0.0,2,1,1,0.190061780458837,0,0,True,False,False,True,False
36.0,7,101583.11,2,1,0,0.4118569202391298,0,2,True,False,False,False,True
30.0,10,77168.87,2,0,1,0.8105009800657379,0,0,False,True,False,True,False
28.0,8,124695.72,2,1,0,0.7853065785236282,0,2,False,True,False,False,True
44.0,3,105934.96,1,1,0,-0.30650808941032914,0,2,False,True,False,False,True
38.91,9,0.0,1,1,1,-1.4634887332807875,0,0,True,False,False,True,False
46.0,6,0.0,2,1,0,-0.9425518305260326,0,1,False,False,True,False,True
62.0,2,0.0,2,1,1,1.5024046255771621,0,2,False,False,True,False,True
45.0,2,0.0,2,0,1,1.092592827787597,0,2,False,False,True,True,False
21.0,10,161525.96,2,1,0,-1.5793989434771978,0,0,True,False,False,True,False
29.0,7,147199.07,1,1,1,-0.26357968932542025,0,2,False,True,False,True,False
38.0,3,183102.29,1,1,1,-0.4961624435118909,0,3,False,True,False,False,True
46.0,9,127209.0,2,1,0,-0.3944571341525014,1,1,False,False,True,False,True
38.0,8,0.0,2,0,0,-1.7332109153066355,1,0,False,False,True,False,True
24.0,0,97378.54,1,1,1,-0.49880470217852324,0,1,False,False,True,True,False
37.0,2,136925.09,2,0,1,0.9270076329884757,0,1,False,True,False,True,False
33.0,3,54503.55,1,1,1,-1.7340170693822199,0,0,True,False,False,False,True
32.0,8,155726.85,1,1,0,-0.5616690699734287,0,0,False,True,False,False,True
39.0,9,0.0,2,0,1,0.796497269967598,0,2,True,False,False,True,False
66.0,1,135842.41,1,1,0,1.45633351138353,1,1,True,False,False,True,False
52.0,1,63349.75,1,1,0,0.15297451962176253,0,1,True,False,False,False,True
38.0,4,129499.42,1,1,1,0.9386761741735384,0,1,False,True,False,True,False
52.0,8,0.0,2,0,1,1.3772368591521127,0,3,False,False,True,False,True
36.0,6,70438.01,2,0,1,-0.750384244143534,0,0,False,False,True,False,True
23.0,8,0.0,2,1,1,0.2112553207043442,0,2,True,False,False,False,True
36.0,9,0.0,1,1,0,-0.942142493447964,0,2,True,False,False,False,True
49.0,9,141434.04,1,0,0,1.2813782535208031,1,0,False,False,True,True,False
37.0,4,0.0,2,1,0,0.44526310350371723,0,1,False,False,True,True,False
37.0,10,152958.29,2,1,1,1.0345650366661832,0,1,False,True,False,False,True
41.0,3,138306.34,1,1,0,0.11600602565993061,0,0,False,True,False,True,False
23.0,10,0.0,2,0,0,0.5129744813725754,0,2,False,False,True,False,True
38.0,1,0.0,2,1,1,-0.3492335598562808,0,4,True,False,False,False,True
31.0,3,124328.84,1,1,1,0.7018423309694198,0,3,False,False,True,True,False
41.0,9,181461.48,3,1,1,1.5274357444020643,1,2,False,True,False,True,False
35.0,8,0.0,2,1,0,1.1661954252265003,0,3,False,False,True,False,True
26.0,8,0.0,2,0,0,1.5881456150018678,0,1,False,False,True,False,True
38.91,5,110368.03,1,0,0,-1.5425050483286589,1,0,False,True,False,True,False
39.0,9,89588.35,1,1,1,-0.09028612437604246,0,0,True,False,False,True,False
46.0,6,0.0,2,0,0,0.11635589235537405,0,1,True,False,False,True,False
28.0,6,0.0,2,0,0,1.0332245185970113,0,1,True,False,False,True,False
60.0,3,115924.89,1,1,0,-0.11417704642061534,1,3,False,True,False,True,False
38.0,2,0.0,2,1,0,-0.2246968402690863,0,1,True,False,False,True,False
40.0,7,111756.5,1,1,0,-1.5991258953979683,1,0,False,True,False,False,True
35.0,4,0.0,1,1,0,0.44216890470713593,0,2,True,False,False,True,False
39.0,9,0.0,1,1,0,-0.8890413540240186,0,1,True,False,False,False,True
26.0,9,162923.85,1,1,0,-0.029943857252465286,0,1,True,False,False,False,True
39.0,10,124576.65,2,1,0,0.8432686392221399,0,0,False,True,False,False,True
45.0,0,80793.58,1,1,1,-1.2627097659381727,0,2,True,False,False,False,True
40.0,9,71340.09,1,1,0,-0.4155628599441323,0,0,False,True,False,True,False
40.0,1,99282.63,1,0,0,0.6001065908586872,1,0,False,True,False,False,True
57.0,3,137946.39,1,1,1,-0.4803233243827338,1,1,False,True,False,False,True
41.0,2,127892.57,2,0,1,1.731165625174936,0,2,False,True,False,False,True
33.0,0,101084.36,1,1,0,-0.9970920836535022,0,0,False,True,False,True,False
37.0,8,114754.08,1,1,0,0.6253119474712807,1,0,False,True,False,True,False
33.0,8,0.0,1,0,0,-0.46125715449113114,0,2,True,False,False,False,True
38.91,3,99286.98,1,0,1,-0.25234239535939296,0,3,True,False,False,True,False
30.0,4,79871.02,2,1,0,0.5170906317442672,0,1,False,True,False,True,False
35.0,10,104088.59,2,0,0,0.3404029077350675,0,0,True,False,False,False,True
38.0,2,168190.33,2,1,0,-0.5571115867622563,0,4,True,False,False,True,False
38.91,3,85679.25,1,1,1,1.1131481917049344,0,0,False,True,False,False,True
35.0,3,0.0,1,0,0,-0.3460390265252703,0,1,True,False,False,True,False
31.0,9,0.0,2,1,0,-0.27758913779381333,0,3,True,False,False,True,False
34.0,7,121551.58,2,1,1,-0.5201265732496951,0,0,True,False,False,True,False
46.0,2,122220.19,1,1,1,0.3118519073747935,0,3,True,False,False,False,True
47.0,3,116528.15,1,0,0,0.7931810136312147,1,0,False,False,True,False,True
26.0,1,77780.29,1,0,1,1.4425770728763048,0,3,True,False,False,True,False
37.0,2,0.0,1,0,0,0.36197970155749204,0,2,True,False,False,False,True
40.0,4,125832.2,1,1,1,0.005974688843020656,0,0,True,False,False,False,True
38.0,6,68065.8,1,0,0,0.6727241014041078,1,2,True,False,False,True,False
47.0,6,127299.34,2,1,0,0.42785201870517203,0,3,False,False,True,True,False
38.0,7,174937.64,1,1,0,-1.0434429868694846,0,0,False,True,False,True,False
40.0,9,0.0,2,0,1,0.3328618197721952,0,4,True,False,False,False,True
31.0,7,110071.1,1,0,0,-0.9767206953642856,0,1,False,False,True,False,True
44.0,3,139432.37,1,1,0,-0.6584767672666322,0,1,False,False,True,True,False
39.0,6,127357.76,1,0,1,-0.7566517616901894,0,3,True,False,False,True,False
36.0,5,0.0,2,1,0,1.1157323711090033,0,0,True,False,False,False,True
33.0,3,0.0,1,1,1,-1.607152484262271,0,2,True,False,False,False,True
38.0,3,0.0,2,1,0,-0.5495398941580331,0,2,True,False,False,False,True
43.0,1,95556.31,1,0,1,1.7247061330598068,1,0,False,True,False,False,True
37.0,8,0.0,1,1,1,1.4949692627389561,0,1,False,False,True,False,True
29.0,1,111681.98,2,1,1,1.662752253345091,0,0,False,True,False,False,True
39.0,3,0.0,2,1,0,-1.1024290858231989,0,0,True,False,False,False,True
25.0,3,108738.71,2,1,0,0.11877261568205118,0,0,False,False,True,True,False
32.0,4,133950.37,1,1,1,-0.8931783711966312,1,1,True,False,False,True,False
26.0,4,0.0,2,1,1,1.1641362197556049,0,4,False,False,True,False,True
33.0,9,89968.69,1,1,0,-0.5445014311856295,0,1,True,False,False,False,True
32.0,9,0.0,2,1,1,-1.4113838097108162,0,4,False,False,True,True,False
38.0,5,130878.75,3,1,0,-0.4900997683942773,1,4,False,True,False,True,False
35.0,8,0.0,2,1,0,-0.6130833024329123,0,0,True,False,False,False,True
35.0,3,0.0,2,1,1,1.4737792002936025,0,3,True,False,False,False,True
27.0,10,134169.62,1,1,1,1.3326891953157272,0,1,False,False,True,False,True
37.0,1,149762.08,1,1,0,-1.3817446056825076,1,2,True,False,False,False,True
26.0,2,93844.69,1,1,0,-1.2463545412662342,0,3,True,False,False,False,True
28.0,8,0.0,2,1,0,-0.3974946448065805,0,3,True,False,False,False,True
33.0,1,0.0,2,1,0,0.0462627430513817,0,0,True,False,False,True,False
46.0,6,141078.37,1,0,0,-1.1391437003738243,1,1,False,True,False,False,True
31.0,1,117992.59,1,1,1,1.4521298943379772,0,1,False,True,False,True,False
38.91,8,100812.33,2,1,0,0.8219438120208375,0,1,True,False,False,True,False
38.0,7,0.0,1,1,1,0.14570174394073376,0,0,True,False,False,False,True
29.0,4,80262.6,1,1,1,-1.3820329153152342,0,1,True,False,False,False,True
34.0,6,156478.62,1,0,1,1.4103613406042654,0,3,False,False,True,False,True
23.0,5,0.0,2,1,0,1.0461024647854589,0,0,True,False,False,True,False
37.0,8,0.0,3,0,0,0.18594128283695338,0,3,True,False,False,False,True
37.0,9,115217.99,2,1,0,0.7808546465471143,0,0,False,True,False,False,True
61.0,9,0.0,2,1,0,0.8718429408434428,1,1,False,False,True,False,True
35.0,0,155470.55,1,1,1,-0.8063620459644587,0,2,True,False,False,True,False
37.0,7,0.0,2,1,0,-0.4319765116586498,0,1,True,False,False,False,True
38.91,3,135096.77,1,1,1,-1.490877452829757,1,0,True,False,False,False,True
30.0,2,0.0,2,0,1,0.5285618077706182,0,2,True,False,False,False,True
55.0,9,180075.22,1,1,1,0.0006515679280520471,0,2,False,True,False,True,False
29.0,1,97541.24,1,1,1,1.6739683327301818,0,1,False,False,True,False,True
41.0,2,156067.05,1,1,1,-1.566859561133695,0,2,True,False,False,True,False
38.0,4,81550.94,2,0,1,0.3283831087344998,0,1,True,False,False,True,False
47.0,6,0.0,1,0,0,1.6503570258179512,1,0,True,False,False,True,False
38.0,2,170061.92,2,0,0,0.6053302466892654,1,2,True,False,False,True,False
36.0,8,92310.54,2,1,1,-0.47238402830228426,0,3,False,True,False,False,True
32.0,6,169089.38,2,1,0,0.016827512002076692,0,1,True,False,False,True,False
40.0,5,80613.93,1,1,1,0.7433519624817032,0,4,True,False,False,False,True
26.0,8,121581.56,2,1,1,0.46896048596974693,0,3,False,True,False,False,True
58.0,8,0.0,1,0,1,0.28541749618794804,1,0,True,False,False,True,False
32.0,4,0.0,2,1,1,-0.7944069340467462,0,0,False,False,True,False,True
54.0,5,0.0,2,1,1,-0.19768511425675775,0,2,True,False,False,False,True
60.0,5,85891.55,1,1,0,-0.4513273394928178,1,3,True,False,False,False,True
44.0,9,77637.35,2,1,1,0.19573024692904958,0,1,False,False,True,False,True
38.91,4,0.0,1,0,0,1.6486845517241264,0,0,False,False,True,True,False
31.0,5,0.0,2,1,0,-1.193163152928305,0,1,True,False,False,False,True
30.0,7,116927.89,1,1,0,-1.3718504381357677,0,2,False,True,False,False,True
40.0,6,137326.65,1,1,0,1.5108669828007002,0,2,False,True,False,True,False
22.0,5,0.0,2,1,1,0.29755971375391954,0,2,True,False,False,False,True
37.0,2,0.0,2,1,1,0.7590133660230155,0,1,False,False,True,True,False
38.91,10,67238.98,2,1,1,1.073266344554504,0,0,False,True,False,True,False
38.0,6,86569.76,2,1,0,-0.03476634883533565,0,1,False,True,False,True,False
34.0,5,0.0,2,0,0,-0.5041911190562858,0,2,False,False,True,False,True
34.0,6,133598.4,1,1,1,-1.5125474516962958,0,2,True,False,False,False,True
51.0,3,136188.78,1,1,1,-0.5734831570949163,1,1,True,False,False,True,False
38.0,9,0.0,2,1,0,-0.20632431761810202,0,3,False,False,True,False,True
56.0,10,0.0,3,0,1,-0.6578844979004886,1,0,True,False,False,True,False
37.0,7,120092.52,2,1,0,0.6231431912955493,0,3,False,True,False,False,True
38.91,4,101238.24,2,0,1,1.3515710417991937,1,2,True,False,False,False,True
58.0,6,89685.92,1,0,1,0.45873731852848476,0,2,True,False,False,False,True
35.0,1,211774.31,1,1,0,1.5386462593069092,1,4,True,False,False,True,False
56.0,7,131317.48,1,1,1,0.3318727334085357,0,4,True,False,False,False,True
37.0,5,93722.73,2,1,1,0.6782317196172206,0,0,False,False,True,False,True
32.0,8,101160.99,1,1,1,0.2752037188071002,0,2,False,True,False,False,True
48.0,3,120320.54,1,0,0,-0.06306972982467955,0,1,True,False,False,False,True
31.0,2,0.0,2,1,1,0.2131764575091453,0,3,True,False,False,True,False
43.0,2,0.0,2,1,1,1.1339984730752901,0,2,True,False,False,False,True
26.0,8,0.0,2,1,0,1.146645319443536,0,1,True,False,False,False,True
48.0,3,152827.99,1,1,0,-1.0725266123232693,1,0,False,True,False,True,False
30.0,1,64097.75,1,1,1,-0.38789452526282014,0,2,True,False,False,False,True
57.0,2,119035.35,2,1,1,-1.2210286788783216,0,0,False,False,True,True,False
26.0,4,135219.57,1,0,1,-0.7015176741865073,0,2,False,False,True,True,False
32.0,6,93694.42,1,1,1,-0.35075544520345836,0,2,True,False,False,False,True
35.0,10,59408.63,1,1,0,-0.4054542860179283,0,0,False,False,True,False,True
40.0,7,114354.95,1,1,0,-0.8011340428836886,0,0,True,False,False,True,False
59.0,1,0.0,1,1,0,-0.5119426139284458,1,1,True,False,False,False,True
35.0,10,128173.9,2,1,0,-0.7128942540486827,0,1,False,True,False,False,True
34.0,9,0.0,2,1,0,0.47784209200179145,0,2,False,False,True,False,True
62.0,5,114931.35,3,0,1,-1.4229290628804372,1,0,False,True,False,True,False
28.0,1,111071.36,1,1,0,-0.46627353343255984,1,3,False,True,False,True,False
37.0,8,151226.18,2,1,1,0.626686547981957,0,4,True,False,False,False,True
26.0,9,0.0,2,1,1,0.9241793120136303,0,1,True,False,False,False,True
42.0,4,64740.12,1,1,1,0.1173910595710675,0,1,True,False,False,True,False
51.0,0,169312.13,1,1,0,0.1562942537582995,1,2,False,False,True,False,True
49.0,7,0.0,3,0,1,-0.21332999824734092,1,0,True,False,False,True,False
44.0,2,112652.08,2,1,0,0.4617603963119267,0,4,False,False,True,True,False
38.0,0,0.0,2,1,0,-0.915984567373323,0,1,True,False,False,False,True
30.0,7,143964.36,2,1,0,-1.012218079861181,0,0,False,True,False,True,False
49.0,7,122451.46,2,1,1,-0.4222421490289638,0,0,True,False,False,False,True
24.0,1,0.0,3,1,1,-0.9073443206719326,0,3,True,False,False,False,True
36.0,3,65253.07,2,1,0,-1.2407479796387542,0,2,False,True,False,True,False
47.0,6,106901.94,1,1,1,-1.7043140477210945,1,2,False,True,False,False,True
25.0,10,128509.63,1,1,0,0.3733781915606345,0,2,False,False,True,True,False
34.0,7,0.0,2,1,0,-0.7840083115877391,0,0,True,False,False,False,True
33.0,3,129834.67,1,1,0,1.6178931525049587,0,0,False,True,False,False,True
51.0,3,154962.99,3,0,1,1.5970411322345262,1,1,False,False,True,True,False
40.0,5,138241.9,2,1,0,1.0316522051476078,0,1,False,True,False,False,True
41.0,3,91536.93,1,1,0,1.588981504268765,1,1,False,True,False,False,True
53.0,3,0.0,2,1,1,-1.0637992467280333,0,3,False,False,True,False,True
70.0,5,0.0,1,1,1,-1.7282068825557517,0,4,False,False,True,True,False
29.0,7,105204.01,1,0,1,0.6677339798538381,0,1,False,True,False,True,False
61.0,1,152968.73,1,0,1,-0.29769186602117087,0,1,False,False,True,False,True
36.0,8,158261.68,1,1,1,-0.405955263130042,0,1,False,False,True,False,True
46.0,1,0.0,1,1,0,-0.5015970279217797,1,0,True,False,False,True,False
38.0,6,121021.05,1,1,1,-1.528633842416368,0,2,False,False,True,True,False
36.0,4,0.0,2,1,1,0.7150402347719906,0,0,True,False,False,False,True
38.91,2,0.0,1,0,0,1.5940989133046535,1,0,False,False,True,True,False
63.0,1,137715.66,1,1,1,-1.0807524791363685,0,2,False,False,True,True,False
31.0,5,121192.22,2,1,1,-0.43819690501322517,0,2,False,True,False,False,True
31.0,7,0.0,3,1,1,1.1582455218555825,0,3,True,False,False,False,True
44.0,1,100486.18,2,1,1,-0.6505522518368348,0,1,True,False,False,False,True
45.0,1,0.0,1,1,0,-0.5625369550017382,1,1,True,False,False,False,True
35.0,9,92566.53,2,1,0,1.0681981463907875,0,3,True,False,False,False,True
49.0,10,0.0,2,1,1,1.0389152429882067,1,1,False,False,True,True,False
40.0,3,110929.96,1,1,1,-1.2035518636568747,0,4,False,False,True,False,True
27.0,8,0.0,2,1,1,-1.4821017458123873,0,0,True,False,False,True,False
38.91,3,138901.61,1,1,0,-0.4243658676927073,0,0,False,False,True,False,True
30.0,4,123217.66,2,0,1,0.7667307784536709,0,3,True,False,False,False,True
41.0,6,0.0,1,1,0,-0.6072166013539493,0,1,True,False,False,True,False
39.0,2,0.0,2,1,1,-0.30540858289179573,0,2,True,False,False,False,True
36.0,8,0.0,2,1,0,1.2010794996663237,0,2,False,False,True,False,True
33.0,2,108431.87,2,0,1,0.1599988064818226,1,1,False,False,True,True,False
38.91,3,0.0,2,0,1,-1.6351299953772307,0,1,False,False,True,False,True
30.0,9,72392.41,1,1,0,-0.4001748114948862,0,0,False,True,False,True,False
51.0,1,119741.77,2,0,0,-0.7848652415455649,1,1,False,True,False,True,False
51.0,2,100946.71,1,0,0,1.3828526369499992,1,3,True,False,False,True,False
53.0,9,170491.84,1,1,0,-1.1216282815706735,1,1,False,False,True,False,True
44.0,5,0.0,1,1,1,0.30023675042208703,0,2,True,False,False,False,True
36.0,1,0.0,1,1,0,1.053886129309039,0,0,True,False,False,False,True
47.0,6,157296.02,2,0,0,0.8205554741995548,1,0,False,False,True,True,False
38.0,7,144606.22,1,1,1,-0.7563498886368644,1,2,False,True,False,True,False
38.0,8,134811.3,1,1,0,-1.7178679043693772,0,2,True,False,False,False,True
38.91,9,115897.12,1,1,1,-1.3040917621848218,0,1,True,False,False,True,False
38.91,4,82034.0,1,0,0,0.8040014932488433,0,1,False,False,True,False,True
26.0,4,174318.13,2,0,1,-1.074536433031985,0,3,False,False,True,True,False
41.0,2,114206.84,1,1,0,1.1123980302118217,0,1,False,True,False,True,False
43.0,9,0.0,2,1,0,0.13426117255573378,0,2,False,False,True,False,True
39.0,9,111574.41,1,1,1,-1.2042183840562959,0,1,False,True,False,False,True
57.0,5,162448.69,1,0,0,-1.5801117186186606,1,2,False,True,False,True,False
34.0,4,148249.54,1,0,1,-1.1537944551905253,0,0,False,True,False,True,False
43.0,8,0.0,3,0,1,0.1882517593689404,1,1,True,False,False,True,False
26.0,7,123709.46,2,1,1,1.2096541898348205,0,3,False,False,True,True,False
72.0,9,0.0,1,0,1,-0.5262057679180379,0,2,True,False,False,True,False
30.0,5,0.0,1,1,0,-0.7853521335670569,1,0,True,False,False,False,True
37.0,10,150525.8,1,1,1,-0.09323547279623011,0,2,True,False,False,False,True
29.0,9,0.0,1,1,1,-0.34251062437952245,0,1,True,False,False,False,True
53.0,4,0.0,2,0,1,0.1950652915396976,0,2,True,False,False,False,True
28.0,10,0.0,2,1,0,-1.3955702524127878,0,1,True,False,False,False,True
35.0,5,0.0,2,1,1,-0.3772195915816163,0,2,True,False,False,False,True
51.0,2,111018.98,1,1,0,-0.23788083287104303,0,2,False,True,False,True,False
30.0,10,129755.99,1,0,0,1.2634745383305126,0,0,True,False,False,False,True
38.91,6,0.0,2,1,0,-1.7230386976376222,0,1,True,False,False,True,False
64.0,2,129555.7,1,1,1,-1.503947721366694,0,1,True,False,False,True,False
38.0,1,87202.38,1,1,1,-0.38644150035868197,0,1,False,False,True,False,True
26.0,8,146133.39,1,1,1,1.3077662360755993,0,2,False,True,False,False,True
38.91,0,0.0,1,1,0,0.3766596698954826,1,2,False,False,True,True,False
39.0,6,170184.99,2,1,0,-0.1825319912078815,0,3,False,False,True,False,True
62.0,8,140745.33,1,1,0,1.623222359570196,1,1,False,True,False,True,False
42.0,7,139070.51,1,1,1,-0.22858258638060772,0,0,False,False,True,False,True
37.0,8,0.0,2,1,1,1.447261321903073,0,2,False,False,True,True,False
35.0,9,114193.24,1,1,0,-0.503170558601237,0,1,True,False,False,False,True
